지역명,연도,월,전용면적,평당분양가격
대구,2019,8,60m²~85m²,14160.3
대구,2019,8,85m²~102m²,13596.0
대구,2019,8,102m²~,15972.0
광주,2019,8,모든면적,12279.3
광주,2019,8,60m²,11814.0
광주,2019,8,60m²~85m²,12276.0
광주,2019,8,85m²~102m²,
광주,2019,8,102m²~,13724.699999999999
대전,2019,8,모든면적,11170.5
대전,2019,8,60m²,11272.8
대전,2019,8,60m²~85m²,10979.099999999999
대전,2019,8,85m²~102m²,
대전,2019,8,102m²~,14866.5
울산,2019,8,모든면적,
울산,2019,8,60m²,
울산,2019,8,60m²~85m²,
울산,2019,8,85m²~102m²,
울산,2019,8,102m²~,
세종,2019,8,모든면적,11411.4
세종,2019,8,60m²,
세종,2019,8,60m²~85m²,11203.5
세종,2019,8,85m²~102m²,11583.0
세종,2019,8,102m²~,12972.3
강원,2019,8,모든면적,8223.6
강원,2019,8,60m²,8494.199999999999
강원,2019,8,60m²~85m²,8170.799999999999
강원,2019,8,85m²~102m²,10985.699999999999
강원,2019,8,102m²~,9315.9
충북,2019,8,모든면적,7388.7
충북,2019,8,60m²,7009.2
충북,2019,8,60m²~85m²,7461.299999999999
충북,2019,8,85m²~102m²,8500.8
충북,2019,8,102m²~,8355.6
충남,2019,8,모든면적,8715.3
충남,2019,8,60m²,8563.5
충남,2019,8,60m²~85m²,8764.8
충남,2019,8,85m²~102m²,
충남,2019,8,102m²~,9355.5
전북,2019,8,모든면적,8679.0
전북,2019,8,60m²,7748.4
전북,2019,8,60m²~85m²,8679.0
전북,2019,8,85m²~102m²,8989.199999999999
전북,2019,8,102m²~,8903.4
전남,2019,8,모든면적,7735.2
전남,2019,8,60m²,8134.5
전남,2019,8,60m²~85m²,7718.7
전남,2019,8,85m²~102m²,7712.099999999999
전남,2019,8,102m²~,9909.9
경북,2019,8,모든면적,8682.3
경북,2019,8,60m²,8507.4
경북,2019,8,60m²~85m²,8576.699999999999
경북,2019,8,85m²~102m²,8801.1
경북,2019,8,102m²~,10503.9
경남,2019,8,모든면적,9824.1
경남,2019,8,60m²,9009.0
경남,2019,8,60m²~85m²,9761.4
경남,2019,8,85m²~102m²,10596.3
경남,2019,8,102m²~,14199.9
제주,2019,8,모든면적,12767.699999999999
제주,2019,8,60m²,12553.199999999999
제주,2019,8,60m²~85m²,12817.199999999999
제주,2019,8,85m²~102m²,
제주,2019,8,102m²~,11883.3
서울,2019,9,모든면적,26680.5
서울,2019,9,60m²,27076.5
서울,2019,9,60m²~85m²,28287.6
서울,2019,9,85m²~102m²,42002.399999999994
서울,2019,9,102m²~,29607.6
인천,2019,9,모든면적,13005.3
인천,2019,9,60m²,12480.599999999999
인천,2019,9,60m²~85m²,13087.8
인천,2019,9,85m²~102m²,12450.9
인천,2019,9,102m²~,17120.399999999998
경기,2019,9,모든면적,14655.3
경기,2019,9,60m²,15899.4
경기,2019,9,60m²~85m²,14612.4
경기,2019,9,85m²~102m²,17437.2
경기,2019,9,102m²~,17724.3
부산,2019,9,모든면적,13275.9
부산,2019,9,60m²,12939.3
부산,2019,9,60m²~85m²,13262.699999999999
부산,2019,9,85m²~102m²,14586.0
부산,2019,9,102m²~,15021.599999999999
대구,2019,9,모든면적,14381.4
대구,2019,9,60m²,14368.199999999999
대구,2019,9,60m²~85m²,14302.199999999999
대구,2019,9,85m²~102m²,14685.0
대구,2019,9,102m²~,16107.3
광주,2019,9,모든면적,12279.3
광주,2019,9,60m²,11814.0
광주,2019,9,60m²~85m²,12276.0
광주,2019,9,85m²~102m²,
광주,2019,9,102m²~,13724.699999999999
대전,2019,9,모든면적,11358.599999999999
대전,2019,9,60m²,11916.3
대전,2019,9,60m²~85m²,11117.699999999999
대전,2019,9,85m²~102m²,
대전,2019,9,102m²~,14850.0
울산,2019,9,모든면적,8992.5
울산,2019,9,60m²,9091.5
울산,2019,9,60m²~85m²,8962.8
울산,2019,9,85m²~102m²,
울산,2019,9,102m²~,
세종,2019,9,모든면적,11411.4
세종,2019,9,60m²,
세종,2019,9,60m²~85m²,11203.5
세종,2019,9,85m²~102m²,11583.0
세종,2019,9,102m²~,12972.3
강원,2019,9,모든면적,8190.599999999999
강원,2019,9,60m²,8405.1
강원,2019,9,60m²~85m²,8111.4
강원,2019,9,85m²~102m²,10985.699999999999
강원,2019,9,102m²~,10668.9
충북,2019,9,모든면적,7467.9
충북,2019,9,60m²,7599.9
충북,2019,9,60m²~85m²,7537.2
충북,2019,9,85m²~102m²,8500.8
충북,2019,9,102m²~,8355.6
충남,2019,9,모든면적,8523.9
충남,2019,9,60m²,7807.799999999999
충남,2019,9,60m²~85m²,8629.5
충남,2019,9,85m²~102m²,
충남,2019,9,102m²~,9355.5
전북,2019,9,모든면적,8679.0
전북,2019,9,60m²,7748.4
전북,2019,9,60m²~85m²,8679.0
전북,2019,9,85m²~102m²,8989.199999999999
전북,2019,9,102m²~,8903.4
전남,2019,9,모든면적,8187.299999999999
전남,2019,9,60m²,8134.5
전남,2019,9,60m²~85m²,8187.299999999999
전남,2019,9,85m²~102m²,7712.099999999999
전남,2019,9,102m²~,10074.9
경북,2019,9,모든면적,8771.4
경북,2019,9,60m²,8507.4
경북,2019,9,60m²~85m²,8705.4
경북,2019,9,85m²~102m²,8995.8
경북,2019,9,102m²~,11094.599999999999
경남,2019,9,모든면적,9883.5
경남,2019,9,60m²,
경남,2019,9,60m²~85m²,9801.0
경남,2019,9,85m²~102m²,10596.3
경남,2019,9,102m²~,14199.9
제주,2019,9,모든면적,12767.699999999999
제주,2019,9,60m²,12553.199999999999
제주,2019,9,60m²~85m²,12817.199999999999
제주,2019,9,85m²~102m²,
제주,2019,9,102m²~,11883.3
서울,2019,10,모든면적,26700.3
서울,2019,10,60m²,27159.0
서울,2019,10,60m²~85m²,28294.199999999997
서울,2019,10,85m²~102m²,42002.399999999994
서울,2019,10,102m²~,29379.899999999998
인천,2019,10,모든면적,13025.099999999999
인천,2019,10,60m²,12757.8
인천,2019,10,60m²~85m²,13054.8
인천,2019,10,85m²~102m²,12807.3
인천,2019,10,102m²~,17110.5
경기,2019,10,모든면적,14589.3
경기,2019,10,60m²,16090.8
경기,2019,10,60m²~85m²,14364.9
경기,2019,10,85m²~102m²,17437.2
경기,2019,10,102m²~,17463.6
부산,2019,10,모든면적,13332.0
부산,2019,10,60m²,12738.0
부산,2019,10,60m²~85m²,13384.8
부산,2019,10,85m²~102m²,14523.3
부산,2019,10,102m²~,14628.9
대구,2019,10,모든면적,14536.5
대구,2019,10,60m²,14368.199999999999
대구,2019,10,60m²~85m²,14470.5
대구,2019,10,85m²~102m²,14685.0
대구,2019,10,102m²~,15939.0
광주,2019,10,모든면적,12444.3
광주,2019,10,60m²,12035.099999999999
광주,2019,10,60m²~85m²,12444.3
광주,2019,10,85m²~102m²,
광주,2019,10,102m²~,13724.699999999999
대전,2019,10,모든면적,11985.599999999999
대전,2019,10,60m²,11662.199999999999
대전,2019,10,60m²~85m²,11771.099999999999
대전,2019,10,85m²~102m²,
대전,2019,10,102m²~,14850.0
울산,2019,10,모든면적,10362.0
울산,2019,10,60m²,11216.699999999999
울산,2019,10,60m²~85m²,10263.0
울산,2019,10,85m²~102m²,
울산,2019,10,102m²~,
세종,2019,10,모든면적,11411.4
세종,2019,10,60m²,
세종,2019,10,60m²~85m²,11203.5
세종,2019,10,85m²~102m²,11583.0
세종,2019,10,102m²~,12972.3
강원,2019,10,모든면적,8118.0
강원,2019,10,60m²,8457.9
강원,2019,10,60m²~85m²,8058.599999999999
강원,2019,10,85m²~102m²,10985.699999999999
강원,2019,10,102m²~,10668.9
충북,2019,10,모든면적,7497.599999999999
충북,2019,10,60m²,7543.799999999999
충북,2019,10,60m²~85m²,7563.599999999999
충북,2019,10,85m²~102m²,8692.199999999999
충북,2019,10,102m²~,8355.6
충남,2019,10,모든면적,8586.6
충남,2019,10,60m²,7695.599999999999
충남,2019,10,60m²~85m²,8675.699999999999
충남,2019,10,85m²~102m²,10563.3
충남,2019,10,102m²~,9355.5
전북,2019,10,모든면적,8434.8
전북,2019,10,60m²,7877.099999999999
전북,2019,10,60m²~85m²,8388.6
전북,2019,10,85m²~102m²,9121.199999999999
전북,2019,10,102m²~,8801.1
전남,2019,10,모든면적,8230.199999999999
전남,2019,10,60m²,8134.5
전남,2019,10,60m²~85m²,8230.199999999999
전남,2019,10,85m²~102m²,7712.099999999999
전남,2019,10,102m²~,10074.9
경북,2019,10,모든면적,9616.199999999999
경북,2019,10,60m²,8507.4
경북,2019,10,60m²~85m²,9560.1
경북,2019,10,85m²~102m²,8593.199999999999
경북,2019,10,102m²~,11408.099999999999
경남,2019,10,모든면적,10589.699999999999
경남,2019,10,60m²,
경남,2019,10,60m²~85m²,10480.8
경남,2019,10,85m²~102m²,10715.099999999999
경남,2019,10,102m²~,14199.9
제주,2019,10,모든면적,12767.699999999999
제주,2019,10,60m²,12553.199999999999
제주,2019,10,60m²~85m²,12817.199999999999
제주,2019,10,85m²~102m²,
제주,2019,10,102m²~,11883.3
서울,2019,11,모든면적,26604.6
서울,2019,11,60m²,27046.8
서울,2019,11,60m²~85m²,27390.0
서울,2019,11,85m²~102m²,42002.399999999994
서울,2019,11,102m²~,29541.6
인천,2019,11,모든면적,12942.599999999999
인천,2019,11,60m²,12906.3
인천,2019,11,60m²~85m²,12942.599999999999
인천,2019,11,85m²~102m²,12883.199999999999
인천,2019,11,102m²~,15734.4
경기,2019,11,모든면적,14694.9
경기,2019,11,60m²,16120.5
경기,2019,11,60m²~85m²,14325.3
경기,2019,11,85m²~102m²,17437.2
경기,2019,11,102m²~,17628.6
부산,2019,11,모든면적,13150.5
부산,2019,11,60m²,12371.699999999999
부산,2019,11,60m²~85m²,13233.0
부산,2019,11,85m²~102m²,14523.3
부산,2019,11,102m²~,14262.599999999999
대구,2019,11,모든면적,14460.599999999999
대구,2019,11,60m²,14401.199999999999
대구,2019,11,60m²~85m²,14417.699999999999
대구,2019,11,85m²~102m²,14483.699999999999
대구,2019,11,102m²~,17021.399999999998
광주,2019,11,모든면적,12658.8
광주,2019,11,60m²,12266.099999999999
광주,2019,11,60m²~85m²,12675.3
광주,2019,11,85m²~102m²,
광주,2019,11,102m²~,14011.8
대전,2019,11,모든면적,11985.599999999999
대전,2019,11,60m²,11662.199999999999
대전,2019,11,60m²~85m²,11771.099999999999
대전,2019,11,85m²~102m²,
대전,2019,11,102m²~,14850.0
울산,2019,11,모든면적,10362.0
울산,2019,11,60m²,11216.699999999999
울산,2019,11,60m²~85m²,10263.0
울산,2019,11,85m²~102m²,
울산,2019,11,102m²~,
세종,2019,11,모든면적,11411.4
세종,2019,11,60m²,
세종,2019,11,60m²~85m²,11203.5
세종,2019,11,85m²~102m²,11583.0
세종,2019,11,102m²~,12972.3
강원,2019,11,모든면적,8283.0
강원,2019,11,60m²,8451.3
강원,2019,11,60m²~85m²,8213.699999999999
강원,2019,11,85m²~102m²,10985.699999999999
강원,2019,11,102m²~,11873.4
충북,2019,11,모든면적,7599.9
충북,2019,11,60m²,7669.2
충북,2019,11,60m²~85m²,7566.9
충북,2019,11,85m²~102m²,8692.199999999999
충북,2019,11,102m²~,8355.6
충남,2019,11,모든면적,8586.6
충남,2019,11,60m²,7695.599999999999
충남,2019,11,60m²~85m²,8675.699999999999
충남,2019,11,85m²~102m²,10563.3
충남,2019,11,102m²~,9355.5
전북,2019,11,모든면적,8144.4
전북,2019,11,60m²,8335.8
전북,2019,11,60m²~85m²,8111.4
전북,2019,11,85m²~102m²,9121.199999999999
전북,2019,11,102m²~,8801.1
전남,2019,11,모든면적,8292.9
전남,2019,11,60m²,8345.699999999999
전남,2019,11,60m²~85m²,8296.199999999999
전남,2019,11,85m²~102m²,
전남,2019,11,102m²~,10074.9
경북,2019,11,모든면적,9616.199999999999
경북,2019,11,60m²,8507.4
경북,2019,11,60m²~85m²,9560.1
경북,2019,11,85m²~102m²,8593.199999999999
경북,2019,11,102m²~,11408.099999999999
경남,2019,11,모든면적,10563.3
경남,2019,11,60m²,9174.0
경남,2019,11,60m²~85m²,10474.199999999999
경남,2019,11,85m²~102m²,10715.099999999999
경남,2019,11,102m²~,14199.9
제주,2019,11,모든면적,12810.599999999999
제주,2019,11,60m²,
제주,2019,11,60m²~85m²,12863.4
제주,2019,11,85m²~102m²,
제주,2019,11,102m²~,11883.3
서울,2019,12,모든면적,26251.5
서울,2019,12,60m²,26779.5
서울,2019,12,60m²~85m²,26964.3
서울,2019,12,85m²~102m²,42002.399999999994
서울,2019,12,102m²~,29663.699999999997
인천,2019,12,모든면적,13206.599999999999
인천,2019,12,60m²,13176.9
인천,2019,12,60m²~85m²,13163.699999999999
인천,2019,12,85m²~102m²,13137.3
인천,2019,12,102m²~,15734.4
경기,2019,12,모든면적,14826.9
경기,2019,12,60m²,16272.3
경기,2019,12,60m²~85m²,14487.0
경기,2019,12,85m²~102m²,17945.399999999998
경기,2019,12,102m²~,17094.0
부산,2019,12,모든면적,12817.199999999999
부산,2019,12,60m²,12246.3
부산,2019,12,60m²~85m²,12893.099999999999
부산,2019,12,85m²~102m²,14523.3
부산,2019,12,102m²~,14262.599999999999
대구,2019,12,모든면적,14427.599999999999
대구,2019,12,60m²,14236.199999999999
대구,2019,12,60m²~85m²,14411.099999999999
대구,2019,12,85m²~102m²,14566.199999999999
대구,2019,12,102m²~,16929.0
광주,2019,12,모든면적,12652.199999999999
광주,2019,12,60m²,12955.8
광주,2019,12,60m²~85m²,12711.599999999999
광주,2019,12,85m²~102m²,
광주,2019,12,102m²~,14223.0
대전,2019,12,모든면적,11985.599999999999
대전,2019,12,60m²,11662.199999999999
대전,2019,12,60m²~85m²,11771.099999999999
대전,2019,12,85m²~102m²,
대전,2019,12,102m²~,14850.0
울산,2019,12,모든면적,10371.9
울산,2019,12,60m²,11216.699999999999
울산,2019,12,60m²~85m²,10276.199999999999
울산,2019,12,85m²~102m²,
울산,2019,12,102m²~,
세종,2019,12,모든면적,11411.4
세종,2019,12,60m²,
세종,2019,12,60m²~85m²,11203.5
세종,2019,12,85m²~102m²,11583.0
세종,2019,12,102m²~,12972.3
강원,2019,12,모든면적,8283.0
강원,2019,12,60m²,8451.3
강원,2019,12,60m²~85m²,8213.699999999999
강원,2019,12,85m²~102m²,10985.699999999999
강원,2019,12,102m²~,11873.4
충북,2019,12,모든면적,7606.5
충북,2019,12,60m²,7669.2
충북,2019,12,60m²~85m²,7580.099999999999
충북,2019,12,85m²~102m²,8692.199999999999
충북,2019,12,102m²~,8355.6
충남,2019,12,모든면적,8712.0
충남,2019,12,60m²,7860.599999999999
충남,2019,12,60m²~85m²,8797.8
충남,2019,12,85m²~102m²,10563.3
충남,2019,12,102m²~,9355.5
전북,2019,12,모든면적,8144.4
전북,2019,12,60m²,8335.8
전북,2019,12,60m²~85m²,8111.4
전북,2019,12,85m²~102m²,9121.199999999999
전북,2019,12,102m²~,8801.1
전남,2019,12,모든면적,8091.599999999999
전남,2019,12,60m²,8345.699999999999
전남,2019,12,60m²~85m²,8091.599999999999
전남,2019,12,85m²~102m²,
전남,2019,12,102m²~,10074.9
경북,2019,12,모든면적,9616.199999999999
경북,2019,12,60m²,8507.4
경북,2019,12,60m²~85m²,9560.1
경북,2019,12,85m²~102m²,8593.199999999999
경북,2019,12,102m²~,11408.099999999999
경남,2019,12,모든면적,10107.9
경남,2019,12,60m²,9174.0
경남,2019,12,60m²~85m²,10114.5
경남,2019,12,85m²~102m²,10715.099999999999
경남,2019,12,102m²~,
제주,2019,12,모든면적,12810.599999999999
제주,2019,12,60m²,
제주,2019,12,60m²~85m²,12863.4
제주,2019,12,85m²~102m²,
제주,2019,12,102m²~,11883.3
서울,2020,1,모든면적,26799.3
서울,2020,1,60m²,27489.0
서울,2020,1,60m²~85m²,26845.5
서울,2020,1,85m²~102m²,42002.399999999994
서울,2020,1,102m²~,28970.699999999997
인천,2020,1,모든면적,13216.5
인천,2020,1,60m²,13150.5
인천,2020,1,60m²~85m²,13203.3
인천,2020,1,85m²~102m²,13137.3
인천,2020,1,102m²~,15734.4
경기,2020,1,모든면적,14859.9
경기,2020,1,60m²,16298.699999999999
경기,2020,1,60m²~85m²,14533.199999999999
경기,2020,1,85m²~102m²,18031.2
경기,2020,1,102m²~,17173.2
부산,2020,1,모든면적,12817.199999999999
부산,2020,1,60m²,12246.3
부산,2020,1,60m²~85m²,12893.099999999999
부산,2020,1,85m²~102m²,14523.3
부산,2020,1,102m²~,14262.599999999999
대구,2020,1,모든면적,14586.0
대구,2020,1,60m²,14269.199999999999
대구,2020,1,60m²~85m²,14576.099999999999
대구,2020,1,85m²~102m²,13421.099999999999
대구,2020,1,102m²~,16886.1
광주,2020,1,모든면적,12681.9
광주,2020,1,60m²,12955.8
광주,2020,1,60m²~85m²,12741.3
광주,2020,1,85m²~102m²,
광주,2020,1,102m²~,14223.0
대전,2020,1,모든면적,11985.599999999999
대전,2020,1,60m²,11662.199999999999
대전,2020,1,60m²~85m²,11771.099999999999
대전,2020,1,85m²~102m²,
대전,2020,1,102m²~,14850.0
울산,2020,1,모든면적,10371.9
울산,2020,1,60m²,11216.699999999999
울산,2020,1,60m²~85m²,10276.199999999999
울산,2020,1,85m²~102m²,
울산,2020,1,102m²~,
세종,2020,1,모든면적,11411.4
세종,2020,1,60m²,
세종,2020,1,60m²~85m²,11203.5
세종,2020,1,85m²~102m²,11583.0
세종,2020,1,102m²~,12972.3
강원,2020,1,모든면적,8207.1
강원,2020,1,60m²,8448.0
강원,2020,1,60m²~85m²,8131.2
강원,2020,1,85m²~102m²,10985.699999999999
강원,2020,1,102m²~,12840.3
충북,2020,1,모든면적,7606.5
충북,2020,1,60m²,7669.2
충북,2020,1,60m²~85m²,7580.099999999999
충북,2020,1,85m²~102m²,8692.199999999999
충북,2020,1,102m²~,8355.6
충남,2020,1,모든면적,8712.0
충남,2020,1,60m²,7860.599999999999
충남,2020,1,60m²~85m²,8797.8
충남,2020,1,85m²~102m²,10563.3
충남,2020,1,102m²~,9355.5
전북,2020,1,모든면적,8144.4
전북,2020,1,60m²,8335.8
전북,2020,1,60m²~85m²,8111.4
전북,2020,1,85m²~102m²,9121.199999999999
전북,2020,1,102m²~,8801.1
전남,2020,1,모든면적,8200.5
전남,2020,1,60m²,8345.699999999999
전남,2020,1,60m²~85m²,8203.8
전남,2020,1,85m²~102m²,
전남,2020,1,102m²~,10074.9
경북,2020,1,모든면적,10144.199999999999
경북,2020,1,60m²,8507.4
경북,2020,1,60m²~85m²,10101.3
경북,2020,1,85m²~102m²,
경북,2020,1,102m²~,11408.099999999999
경남,2020,1,모든면적,10107.9
경남,2020,1,60m²,9174.0
경남,2020,1,60m²~85m²,10114.5
경남,2020,1,85m²~102m²,10715.099999999999
경남,2020,1,102m²~,
제주,2020,1,모든면적,13051.5
제주,2020,1,60m²,13328.699999999999
제주,2020,1,60m²~85m²,13074.599999999999
제주,2020,1,85m²~102m²,
제주,2020,1,102m²~,11883.3
서울,2020,2,모든면적,26307.6
서울,2020,2,60m²,27036.899999999998
서울,2020,2,60m²~85m²,26862.0
서울,2020,2,85m²~102m²,45655.5
서울,2020,2,102m²~,29828.699999999997
인천,2020,2,모든면적,13477.199999999999
인천,2020,2,60m²,13180.199999999999
인천,2020,2,60m²~85m²,13460.699999999999
인천,2020,2,85m²~102m²,13137.3
인천,2020,2,102m²~,16361.4
경기,2020,2,모든면적,14856.599999999999
경기,2020,2,60m²,16229.4
경기,2020,2,60m²~85m²,14526.599999999999
경기,2020,2,85m²~102m²,17879.399999999998
경기,2020,2,102m²~,16938.899999999998
부산,2020,2,모든면적,12949.199999999999
부산,2020,2,60m²,12408.0
부산,2020,2,60m²~85m²,13005.3
부산,2020,2,85m²~102m²,14523.3
부산,2020,2,102m²~,14262.599999999999
대구,2020,2,모든면적,14586.0
대구,2020,2,60m²,14190.0
대구,2020,2,60m²~85m²,14579.4
대구,2020,2,85m²~102m²,13398.0
대구,2020,2,102m²~,16886.1
광주,2020,2,모든면적,12681.9
광주,2020,2,60m²,12955.8
광주,2020,2,60m²~85m²,12741.3
광주,2020,2,85m²~102m²,
광주,2020,2,102m²~,14223.0
대전,2020,2,모든면적,11985.599999999999
대전,2020,2,60m²,11662.199999999999
대전,2020,2,60m²~85m²,11771.099999999999
대전,2020,2,85m²~102m²,
대전,2020,2,102m²~,14850.0
울산,2020,2,모든면적,10371.9
울산,2020,2,60m²,11216.699999999999
울산,2020,2,60m²~85m²,10276.199999999999
울산,2020,2,85m²~102m²,
울산,2020,2,102m²~,
세종,2020,2,모든면적,11411.4
세종,2020,2,60m²,
세종,2020,2,60m²~85m²,11203.5
세종,2020,2,85m²~102m²,11583.0
세종,2020,2,102m²~,12972.3
강원,2020,2,모든면적,8325.9
강원,2020,2,60m²,8448.0
강원,2020,2,60m²~85m²,8253.3
강원,2020,2,85m²~102m²,10985.699999999999
강원,2020,2,102m²~,12889.8
충북,2020,2,모든면적,7903.5
충북,2020,2,60m²,7986.0
충북,2020,2,60m²~85m²,7867.2
충북,2020,2,85m²~102m²,8692.199999999999
충북,2020,2,102m²~,8355.6
충남,2020,2,모든면적,8593.199999999999
충남,2020,2,60m²,7883.7
충남,2020,2,60m²~85m²,8652.6
충남,2020,2,85m²~102m²,10563.3
충남,2020,2,102m²~,9355.5
전북,2020,2,모든면적,8144.4
전북,2020,2,60m²,8335.8
전북,2020,2,60m²~85m²,8111.4
전북,2020,2,85m²~102m²,9121.199999999999
전북,2020,2,102m²~,8801.1
전남,2020,2,모든면적,8269.8
전남,2020,2,60m²,8345.699999999999
전남,2020,2,60m²~85m²,8273.1
전남,2020,2,85m²~102m²,
전남,2020,2,102m²~,10074.9
경북,2020,2,모든면적,8431.5
경북,2020,2,60m²,8507.4
경북,2020,2,60m²~85m²,8411.699999999999
경북,2020,2,85m²~102m²,
경북,2020,2,102m²~,9094.8
경남,2020,2,모든면적,10107.9
경남,2020,2,60m²,9174.0
경남,2020,2,60m²~85m²,10114.5
경남,2020,2,85m²~102m²,10715.099999999999
경남,2020,2,102m²~,
제주,2020,2,모든면적,13051.5
제주,2020,2,60m²,13328.699999999999
제주,2020,2,60m²~85m²,13074.599999999999
제주,2020,2,85m²~102m²,
제주,2020,2,102m²~,11883.3
서울,2020,3,모든면적,26495.699999999997
서울,2020,3,60m²,28158.899999999998
서울,2020,3,60m²~85m²,26928.0
서울,2020,3,85m²~102m²,45655.5
서울,2020,3,102m²~,29815.5
인천,2020,3,모든면적,14058.0
인천,2020,3,60m²,13388.099999999999
인천,2020,3,60m²~85m²,14166.9
인천,2020,3,85m²~102m²,12988.8
인천,2020,3,102m²~,16407.6
경기,2020,3,모든면적,14770.8
경기,2020,3,60m²,16146.9
경기,2020,3,60m²~85m²,14440.8
경기,2020,3,85m²~102m²,17975.1
경기,2020,3,102m²~,16978.5
부산,2020,3,모든면적,13035.0
부산,2020,3,60m²,12503.699999999999
부산,2020,3,60m²~85m²,13084.5
부산,2020,3,85m²~102m²,14523.3
부산,2020,3,102m²~,14262.599999999999
대구,2020,3,모든면적,14843.4
대구,2020,3,60m²,14160.3
대구,2020,3,60m²~85m²,14840.099999999999
대구,2020,3,85m²~102m²,13398.0
대구,2020,3,102m²~,16886.1
광주,2020,3,모든면적,12681.9
광주,2020,3,60m²,12955.8
광주,2020,3,60m²~85m²,12741.3
광주,2020,3,85m²~102m²,
광주,2020,3,102m²~,14223.0
대전,2020,3,모든면적,11226.599999999999
대전,2020,3,60m²,11662.199999999999
대전,2020,3,60m²~85m²,11203.5
대전,2020,3,85m²~102m²,
대전,2020,3,102m²~,
울산,2020,3,모든면적,10371.9
울산,2020,3,60m²,11216.699999999999
울산,2020,3,60m²~85m²,10276.199999999999
울산,2020,3,85m²~102m²,
울산,2020,3,102m²~,
세종,2020,3,모든면적,11411.4
세종,2020,3,60m²,
세종,2020,3,60m²~85m²,11203.5
세종,2020,3,85m²~102m²,11583.0
세종,2020,3,102m²~,12972.3
강원,2020,3,모든면적,8144.4
강원,2020,3,60m²,8306.1
강원,2020,3,60m²~85m²,8045.4
강원,2020,3,85m²~102m²,
강원,2020,3,102m²~,12889.8
충북,2020,3,모든면적,7920.0
충북,2020,3,60m²,7986.0
충북,2020,3,60m²~85m²,7887.0
충북,2020,3,85m²~102m²,8692.199999999999
충북,2020,3,102m²~,9094.8
충남,2020,3,모든면적,8606.4
충남,2020,3,60m²,7887.0
충남,2020,3,60m²~85m²,8682.3
충남,2020,3,85m²~102m²,10563.3
충남,2020,3,102m²~,9355.5
전북,2020,3,모든면적,8144.4
전북,2020,3,60m²,8335.8
전북,2020,3,60m²~85m²,8111.4
전북,2020,3,85m²~102m²,9121.199999999999
전북,2020,3,102m²~,8801.1
전남,2020,3,모든면적,8500.8
전남,2020,3,60m²,8873.699999999999
전남,2020,3,60m²~85m²,8477.699999999999
전남,2020,3,85m²~102m²,9916.5
전남,2020,3,102m²~,12183.599999999999
경북,2020,3,모든면적,8431.5
경북,2020,3,60m²,8507.4
경북,2020,3,60m²~85m²,8411.699999999999
경북,2020,3,85m²~102m²,
경북,2020,3,102m²~,9094.8
경남,2020,3,모든면적,9794.4
경남,2020,3,60m²,9174.0
경남,2020,3,60m²~85m²,9804.3
경남,2020,3,85m²~102m²,10715.099999999999
경남,2020,3,102m²~,
제주,2020,3,모든면적,13051.5
제주,2020,3,60m²,13328.699999999999
제주,2020,3,60m²~85m²,13074.599999999999
제주,2020,3,85m²~102m²,
제주,2020,3,102m²~,11883.3
서울,2020,4,모든면적,26367.0
서울,2020,4,60m²,27769.5
서울,2020,4,60m²~85m²,26733.3
서울,2020,4,85m²~102m²,45655.5
서울,2020,4,102m²~,30993.6
인천,2020,4,모든면적,14067.9
인천,2020,4,60m²,13404.599999999999
인천,2020,4,60m²~85m²,14176.8
인천,2020,4,85m²~102m²,12988.8
인천,2020,4,102m²~,16407.6
경기,2020,4,모든면적,15057.9
경기,2020,4,60m²,16183.199999999999
경기,2020,4,60m²~85m²,14751.0
경기,2020,4,85m²~102m²,18958.5
경기,2020,4,102m²~,17094.0
부산,2020,4,모든면적,12896.4
부산,2020,4,60m²,12586.199999999999
부산,2020,4,60m²~85m²,12939.3
부산,2020,4,85m²~102m²,14523.3
부산,2020,4,102m²~,14262.599999999999
대구,2020,4,모든면적,15100.8
대구,2020,4,60m²,14553.0
대구,2020,4,60m²~85m²,15097.5
대구,2020,4,85m²~102m²,13398.0
대구,2020,4,102m²~,16869.6
광주,2020,4,모든면적,12685.199999999999
광주,2020,4,60m²,12949.199999999999
광주,2020,4,60m²~85m²,12747.9
광주,2020,4,85m²~102m²,
광주,2020,4,102m²~,14223.0
대전,2020,4,모든면적,11074.8
대전,2020,4,60m²,11137.5
대전,2020,4,60m²~85m²,11097.9
대전,2020,4,85m²~102m²,
대전,2020,4,102m²~,
울산,2020,4,모든면적,10371.9
울산,2020,4,60m²,11216.699999999999
울산,2020,4,60m²~85m²,10276.199999999999
울산,2020,4,85m²~102m²,
울산,2020,4,102m²~,
세종,2020,4,모든면적,
세종,2020,4,60m²,
세종,2020,4,60m²~85m²,
세종,2020,4,85m²~102m²,
세종,2020,4,102m²~,
강원,2020,4,모든면적,8708.699999999999
강원,2020,4,60m²,8688.9
강원,2020,4,60m²~85m²,8553.6
강원,2020,4,85m²~102m²,
강원,2020,4,102m²~,13886.4
충북,2020,4,모든면적,7920.0
충북,2020,4,60m²,7986.0
충북,2020,4,60m²~85m²,7887.0
충북,2020,4,85m²~102m²,8692.199999999999
충북,2020,4,102m²~,9094.8
충남,2020,4,모든면적,8708.699999999999
충남,2020,4,60m²,8250.0
충남,2020,4,60m²~85m²,8814.3
충남,2020,4,85m²~102m²,10563.3
충남,2020,4,102m²~,9355.5
전북,2020,4,모든면적,8259.9
